JobID,Title,Company,CompanyCategory,Industry,Location,ExperienceLevel,ExperienceYearsMin,ExperienceYearsMax,AnnualSalaryINR,RequiredSkills,OptionalSkills,EducationRequired,JobType,PostingSource,DatePosted,IsRemote,IsActive,PostingYear,PostingMonth,PostingMonthName,PostingYearMonth,DaysOld,SalaryBand,ExperienceBracket
JOB00088,Data Engineer,Ltimindtree,Startups,Retail,Delhi Ncr,Senior Level (5-8 Yrs),5,8,1500000,AWS|ETL Pipelines|BigQuery,Snowflake|SQL|dbt,B.Tech/B.E.,Full-Time,LinkedIn,2025-06-10,0,1,2025,6,Jun,2025-06,308,₹15–20L,Senior (6-10yrs)
JOB00089,Ai Engineer,Absolutdata,Analytics Firms,Saas,Bangalore,Mid Level (2-5 Yrs),2,5,2860000,FastAPI|RAG|Vector Databases|Fine-tuning,OpenAI API|NLP,B.Sc (CS/IT),Full-Time,Glassdoor,2025-08-07,0,1,2025,8,Aug,2025-08,250,₹20–30L,Mid (3-6yrs)
JOB00090,Ai Engineer,Flipkart,Startups,Logistics,Mumbai,Mid Level (2-5 Yrs),2,5,1530000,NLP|Prompt Engineering|Python|RAG|Fine-tuning,LangChain|FastAPI|LLMs|Vector Databases,M.Tech/M.E.,Full-Time,LinkedIn,2026-03-29,0,1,2026,3,Mar,2026-03,16,₹15–20L,Mid (3-6yrs)
JOB00091,Ai Engineer,Darwinbox,Product,It Services,Chennai,Entry Level (0-2 Yrs),0,2,1780000,Python|LangChain|Prompt Engineering|RAG|Fine-tuning,OpenAI API|NLP|Vector Databases|LLMs,PhD,Full-Time,AngelList,2025-08-22,0,1,2025,8,Aug,2025-08,235,₹15–20L,Fresher (0-1yr)
JOB00092,Data Scientist,Tech Mahindra,Consulting,Real Estate,Pune,Mid Level (2-5 Yrs),2,5,1750000,Scikit-learn|Statistics|R|TensorFlow|SQL,PyTorch|Deep Learning|Python|Machine Learning,MCA,Full-Time,LinkedIn,2025-09-24,0,1,2025,9,Sep,2025-09,202,₹15–20L,Mid (3-6yrs)
JOB00093,Machine Learning Engineer,Accenture India,Analytics Firms,Retail,Bangalore,Mid Level (2-5 Yrs),2,5,2470000,Docker|PyTorch|TensorFlow|Model Deployment,Feature Engineering|GCP|MLOps|Python,BCA,Full-Time,LinkedIn,2026-03-20,0,1,2026,3,Mar,2026-03,25,₹20–30L,Mid (3-6yrs)
JOB00094,Ai Engineer,Salesforce,Indian IT,Logistics,Remote,Mid Level (2-5 Yrs),2,5,1310000,OpenAI API|Prompt Engineering|RAG|LangChain|FastAPI,Python|NLP|Vector Databases,B.Tech/B.E.,Full-Time,IIMJobs,2025-06-25,1,0,2025,6,Jun,2025-06,293,₹10–15L,Mid (3-6yrs)
JOB00095,Data Scientist,Urban Company,Product,Retail,Pune,Lead/Principal (8+ Yrs),8,15,1950000,Python|R|SQL|Scikit-learn|NLP,Machine Learning|PyTorch|TensorFlow,PhD,Contract,Indeed,2025-08-25,1,1,2025,8,Aug,2025-08,232,₹15–20L,Principal (10+yrs)
JOB00096,Data Scientist,Accenture India,Indian IT,Manufacturing,Delhi Ncr,Entry Level (0-2 Yrs),0,2,1150000,Statistics|SQL|PyTorch,Machine Learning|Scikit-learn|NLP|Deep Learning,M.Tech/M.E.,Full-Time,Indeed,2025-07-25,0,0,2025,7,Jul,2025-07,263,₹10–15L,Fresher (0-1yr)
JOB00097,Data Analyst,Phonepe,Startups,Retail,Kolkata,Mid Level (2-5 Yrs),2,5,640000,SQL|Python|R|Data Visualization|Excel,Power BI|Looker|Tableau|Statistics,M.Sc (Data Science),Full-Time,AngelList,2026-01-23,0,1,2026,1,Jan,2026-01,81,₹5–10L,Mid (3-6yrs)
JOB00098,Quantitative Analyst,Darwinbox,FAANG/Big Tech,Gaming,Hyderabad,Mid Level (2-5 Yrs),2,5,2340000,Financial Modeling|MATLAB|R|SQL,VBA|Risk Analysis|Excel|Python,PhD,Internship,Company Website,2025-06-30,0,1,2025,6,Jun,2025-06,288,₹20–30L,Mid (3-6yrs)
JOB00099,Machine Learning Engineer,Meta,Analytics Firms,Saas,Delhi Ncr,Mid Level (2-5 Yrs),2,5,1820000,Python|GCP|PyTorch|Docker|MLOps,Feature Engineering|TensorFlow|AWS,B.Tech/B.E.,Contract,AngelList,2025-08-21,0,1,2025,8,Aug,2025-08,236,₹15–20L,Mid (3-6yrs)
JOB00100,Data Engineer,Infosys,Product,Manufacturing,Mumbai,Entry Level (0-2 Yrs),0,2,580000,Python|Airflow|dbt,Apache Spark|ETL Pipelines|AWS,B.Sc (CS/IT),Contract,IIMJobs,2025-10-05,0,0,2025,10,Oct,2025-10,191,₹5–10L,Fresher (0-1yr)
JOB00101,Computer Vision Engineer,Ola,Indian IT,Edtech,Bangalore,Entry Level (0-2 Yrs),0,2,1170000,PyTorch|Python|NumPy|YOLO|Deep Learning,Object Detection|Image Segmentation,BCA,Contract,Glassdoor,2025-07-16,0,1,2025,7,Jul,2025-07,272,₹10–15L,Fresher (0-1yr)
JOB00102,Computer Vision Engineer,Ibm,Startups,Logistics,Mumbai,Senior Level (5-8 Yrs),5,8,3730000,PyTorch|OpenCV|NumPy,Image Segmentation|Python,B.Tech/B.E.,Full-Time,LinkedIn,2025-08-29,0,1,2025,8,Aug,2025-08,228,₹30L+,Senior (6-10yrs)
JOB00103,Data Scientist,Salesforce,FAANG/Big Tech,Telecom,Remote,Senior Level (5-8 Yrs),5,8,1570000,Statistics|R|PyTorch|TensorFlow|Machine Learning,Deep Learning|SQL|Scikit-learn|NLP,MCA,Contract,Instahyre,2025-11-25,1,1,2025,11,Nov,2025-11,140,₹15–20L,Senior (6-10yrs)
JOB00104,Machine Learning Engineer,Mphasis,FAANG/Big Tech,Bfsi,Hyderabad,Mid Level (2-5 Yrs),2,5,1690000,AWS|PyTorch|GCP,TensorFlow|Model Deployment|MLOps,B.Tech/B.E.,Internship,IIMJobs,2025-04-17,1,1,2025,4,Apr,2025-04,362,₹15–20L,Mid (3-6yrs)
JOB00105,Data Analyst,Infosys,Indian IT,Real Estate,Chennai,Entry Level (0-2 Yrs),0,2,700000,Tableau|SQL|Python,Statistics|Google Analytics|Data Visualization|Excel,BBA + Certification,Internship,Company Website,2026-03-08,0,0,2026,3,Mar,2026-03,37,₹5–10L,Fresher (0-1yr)
JOB00106,Machine Learning Engineer,Meta,Indian IT,Retail,Kolkata,Lead/Principal (8+ Yrs),8,15,2240000,Model Deployment|MLOps|AWS|TensorFlow,GCP|Docker,M.Sc (Statistics),Full-Time,AngelList,2025-11-21,0,0,2025,11,Nov,2025-11,144,₹20–30L,Principal (10+yrs)
JOB00107,Ai Engineer,Sigmoid,Startups,Manufacturing,Chennai,Senior Level (5-8 Yrs),5,8,2610000,NLP|Prompt Engineering|LangChain|Python,Vector Databases|OpenAI API,M.Sc (Data Science),Full-Time,Company Website,2025-06-19,0,1,2025,6,Jun,2025-06,299,₹20–30L,Senior (6-10yrs)
JOB00108,Nlp Engineer,Sigmoid,Product,Retail,Bangalore,Mid Level (2-5 Yrs),2,5,2210000,TensorFlow|Named Entity Recognition|BERT|NLTK|Text Classification,NLP|HuggingFace|Transformers|spaCy,B.Tech/B.E.,Internship,LinkedIn,2026-01-10,0,1,2026,1,Jan,2026-01,94,₹20–30L,Mid (3-6yrs)
JOB00109,Nlp Engineer,Amazon,Startups,Fintech,Pune,Entry Level (0-2 Yrs),0,2,820000,Python|Transformers|TensorFlow|BERT|Named Entity Recognition,Text Classification|HuggingFace,PhD,Internship,IIMJobs,2025-05-12,0,1,2025,5,May,2025-05,337,₹5–10L,Fresher (0-1yr)
JOB00110,Data Scientist,Ibm,Indian IT,It Services,Pune,Lead/Principal (8+ Yrs),8,15,4120000,Deep Learning|TensorFlow|PyTorch,Machine Learning|NLP,M.Sc (Data Science),Contract,Naukri,2025-07-19,0,1,2025,7,Jul,2025-07,269,₹30L+,Principal (10+yrs)
JOB00111,Data Engineer,Infosys,Analytics Firms,Logistics,Delhi Ncr,Lead/Principal (8+ Yrs),8,15,4510000,dbt|ETL Pipelines|BigQuery,Airflow|Kafka,MCA,Full-Time,Instahyre,2026-03-17,0,1,2026,3,Mar,2026-03,28,₹30L+,Principal (10+yrs)
JOB00112,Machine Learning Engineer,Cars24,Product,Telecom,Chennai,Lead/Principal (8+ Yrs),8,15,2670000,GCP|Docker|Python|Model Deployment|Kubernetes,MLOps|TensorFlow|AWS|PyTorch,MCA,Contract,Naukri,2026-04-06,0,1,2026,4,Apr,2026-04,8,₹20–30L,Principal (10+yrs)
JOB00113,Data Engineer,Absolutdata,Indian IT,Real Estate,Hyderabad,Senior Level (5-8 Yrs),5,8,3120000,SQL|BigQuery|AWS,Python|ETL Pipelines|Airflow|Apache Spark,BBA + Certification,Internship,IIMJobs,2026-03-07,1,1,2026,3,Mar,2026-03,38,₹30L+,Senior (6-10yrs)
JOB00114,Business Analyst,Groww,Analytics Firms,E-Commerce,Hyderabad,Senior Level (5-8 Yrs),5,8,1580000,Visio|Agile|Excel|Process Mapping,JIRA|Tableau,M.Sc (Data Science),Full-Time,IIMJobs,2025-12-09,0,1,2025,12,Dec,2025-12,126,₹15–20L,Senior (6-10yrs)
JOB00115,Bi Developer,Google,Startups,E-Commerce,Kolkata,Mid Level (2-5 Yrs),2,5,940000,SQL|Power BI|Python|DAX,ETL|SSRS,B.Tech/B.E.,Full-Time,Glassdoor,2025-07-04,0,1,2025,7,Jul,2025-07,284,₹5–10L,Mid (3-6yrs)
JOB00116,Bi Developer,Ibm,Indian IT,Bfsi,Hyderabad,Senior Level (5-8 Yrs),5,8,870000,Python|Excel|SQL|Data Modeling|DAX,Power BI|SSRS,MCA,Full-Time,Indeed,2025-11-28,0,1,2025,11,Nov,2025-11,137,₹5–10L,Senior (6-10yrs)
JOB00117,Ai Engineer,Hcl Technologies,Indian IT,Gaming,Delhi Ncr,Entry Level (0-2 Yrs),0,2,1290000,OpenAI API|LLMs|LangChain|NLP|Python,FastAPI|Vector Databases,M.Sc (Statistics),Contract,Glassdoor,2025-06-01,0,0,2025,6,Jun,2025-06,317,₹10–15L,Fresher (0-1yr)
JOB00118,Business Analyst,Ltimindtree,Consulting,It Services,Kolkata,Mid Level (2-5 Yrs),2,5,500000,Agile|JIRA|Requirements Gathering|Process Mapping,Visio|Tableau,MBA,Full-Time,IIMJobs,2025-06-24,0,0,2025,6,Jun,2025-06,294,₹5–10L,Mid (3-6yrs)
JOB00119,Data Scientist,Mphasis,Indian IT,Saas,Bangalore,Lead/Principal (8+ Yrs),8,15,3580000,Scikit-learn|SQL|Machine Learning|NLP|PyTorch,Deep Learning|TensorFlow,MCA,Contract,IIMJobs,2025-05-25,0,0,2025,5,May,2025-05,324,₹30L+,Principal (10+yrs)
JOB00120,Ai Engineer,Slice,FAANG/Big Tech,Media & Entertainment,Mumbai,Mid Level (2-5 Yrs),2,5,2580000,Fine-tuning|LLMs|NLP|FastAPI,LangChain|Prompt Engineering|OpenAI API|Vector Databases,MBA,Full-Time,IIMJobs,2025-06-05,0,1,2025,6,Jun,2025-06,313,₹20–30L,Mid (3-6yrs)
JOB00121,Data Scientist,Darwinbox,Product,E-Commerce,Bangalore,Senior Level (5-8 Yrs),5,8,1890000,R|Deep Learning|TensorFlow|Scikit-learn,Python|SQL|NLP|Machine Learning,M.Tech/M.E.,Full-Time,Glassdoor,2025-09-14,0,1,2025,9,Sep,2025-09,212,₹15–20L,Senior (6-10yrs)
JOB00122,Data Scientist,Setu,Consulting,Govtech,Delhi Ncr,Mid Level (2-5 Yrs),2,5,1370000,Python|Machine Learning|R,Deep Learning|SQL|TensorFlow,BCA,Internship,Indeed,2025-05-03,0,1,2025,5,May,2025-05,346,₹10–15L,Mid (3-6yrs)
JOB00123,Ai Engineer,Bcg,Analytics Firms,Edtech,Bangalore,Mid Level (2-5 Yrs),2,5,2310000,NLP|Prompt Engineering|OpenAI API|RAG,Vector Databases|Fine-tuning,M.Sc (Data Science),Full-Time,Naukri,2026-04-12,0,1,2026,4,Apr,2026-04,2,₹20–30L,Mid (3-6yrs)
JOB00124,Machine Learning Engineer,Oracle,Consulting,Govtech,Mumbai,Entry Level (0-2 Yrs),0,2,1370000,Model Deployment|AWS|TensorFlow|PyTorch|Feature Engineering,Kubernetes|MLOps|Docker,BBA + Certification,Internship,Naukri,2025-04-18,0,1,2025,4,Apr,2025-04,361,₹10–15L,Fresher (0-1yr)
JOB00125,Data Scientist,Wipro,Indian IT,Saas,Mumbai,Entry Level (0-2 Yrs),0,2,860000,NLP|R|TensorFlow,SQL|Scikit-learn|Statistics|Machine Learning,MCA,Full-Time,Glassdoor,2025-07-04,0,1,2025,7,Jul,2025-07,284,₹5–10L,Fresher (0-1yr)
JOB00127,Data Scientist,Manthan,Indian IT,Manufacturing,Mumbai,Mid Level (2-5 Yrs),2,5,860000,Deep Learning|Statistics|Python,R|Scikit-learn|SQL,M.Tech/M.E.,Full-Time,AngelList,2025-07-09,1,1,2025,7,Jul,2025-07,279,₹5–10L,Mid (3-6yrs)
JOB00128,Data Scientist,Microsoft,Indian IT,Retail,Pune,Senior Level (5-8 Yrs),5,8,1580000,Statistics|NLP|TensorFlow|SQL|Machine Learning,PyTorch|R|Python|Deep Learning,MCA,Full-Time,AngelList,2025-07-16,0,1,2025,7,Jul,2025-07,272,₹15–20L,Senior (6-10yrs)
JOB00129,Computer Vision Engineer,Fractal Analytics,Consulting,Media & Entertainment,Bangalore,Lead/Principal (8+ Yrs),8,15,4350000,TensorFlow|YOLO|NumPy|OpenCV,PyTorch|CNN,MBA,Contract,Indeed,2025-12-09,0,1,2025,12,Dec,2025-12,126,₹30L+,Principal (10+yrs)
JOB00130,Ai Engineer,Fractal Analytics,Analytics Firms,Gaming,Hyderabad,Mid Level (2-5 Yrs),2,5,2490000,OpenAI API|NLP|Vector Databases|RAG|Python,LLMs|FastAPI|Prompt Engineering,M.Tech/M.E.,Internship,IIMJobs,2025-05-09,0,1,2025,5,May,2025-05,340,₹20–30L,Mid (3-6yrs)
JOB00131,Data Scientist,Ey,Startups,Fintech,Mumbai,Entry Level (0-2 Yrs),0,2,580000,Python|R|Machine Learning|Statistics,NLP|TensorFlow|Scikit-learn,MBA,Full-Time,Indeed,2026-01-24,1,1,2026,1,Jan,2026-01,80,₹5–10L,Fresher (0-1yr)
JOB00132,Computer Vision Engineer,Nvidia,FAANG/Big Tech,E-Commerce,Bangalore,Senior Level (5-8 Yrs),5,8,2290000,Python|Image Segmentation|TensorFlow|CNN|NumPy,YOLO|Object Detection,B.Tech/B.E.,Full-Time,Instahyre,2025-05-14,0,1,2025,5,May,2025-05,335,₹20–30L,Senior (6-10yrs)
JOB00133,Data Engineer,Nvidia,Indian IT,Saas,Pune,Mid Level (2-5 Yrs),2,5,2470000,Apache Spark|Snowflake|SQL|BigQuery,AWS|Python|dbt|ETL Pipelines,MCA,Contract,Indeed,2025-11-05,0,1,2025,11,Nov,2025-11,160,₹20–30L,Mid (3-6yrs)
JOB00134,Data Analyst,Tiger Analytics,Analytics Firms,It Services,Hyderabad,Mid Level (2-5 Yrs),2,5,970000,Power BI|Statistics|Data Visualization|Google Analytics|Excel,SQL|Looker|R|Python,MBA,Full-Time,Indeed,2025-06-17,0,1,2025,6,Jun,2025-06,301,₹5–10L,Mid (3-6yrs)
JOB00135,Data Scientist,Bridgei2I,Indian IT,Edtech,Pune,Mid Level (2-5 Yrs),2,5,1730000,PyTorch|Deep Learning|R|Statistics|Scikit-learn,TensorFlow|Python|SQL,B.Sc (CS/IT),Internship,Naukri,2025-08-04,0,0,2025,8,Aug,2025-08,253,₹15–20L,Mid (3-6yrs)
JOB00137,Ai Engineer,Salesforce,Indian IT,Media & Entertainment,Mumbai,Senior Level (5-8 Yrs),5,8,1950000,LLMs|Fine-tuning|Prompt Engineering,NLP|LangChain|FastAPI,M.Tech/M.E.,Full-Time,IIMJobs,2025-10-29,0,0,2025,10,Oct,2025-10,167,₹15–20L,Senior (6-10yrs)
JOB00139,Data Scientist,Deloitte,Product,Healthtech,Hyderabad,Senior Level (5-8 Yrs),5,8,2010000,SQL|Machine Learning|Scikit-learn|PyTorch|R,Statistics|Python,M.Sc (Statistics),Full-Time,AngelList,2025-08-02,0,0,2025,8,Aug,2025-08,255,₹20–30L,Senior (6-10yrs)
JOB00140,Business Analyst,Musigma,Startups,Govtech,Bangalore,Entry Level (0-2 Yrs),0,2,640000,Stakeholder Management|JIRA|Agile,Excel|Visio,MBA,Full-Time,Glassdoor,2026-03-27,0,0,2026,3,Mar,2026-03,18,₹5–10L,Fresher (0-1yr)
JOB00141,Machine Learning Engineer,Cred,Consulting,Saas,Mumbai,Senior Level (5-8 Yrs),5,8,3920000,Feature Engineering|Python|AWS,TensorFlow|Docker,M.Sc (Statistics),Full-Time,Instahyre,2025-11-21,0,1,2025,11,Nov,2025-11,144,₹30L+,Senior (6-10yrs)
JOB00142,Data Engineer,Manthan,Indian IT,Gaming,Hyderabad,Mid Level (2-5 Yrs),2,5,2450000,BigQuery|Kafka|Apache Spark,Python|AWS|ETL Pipelines|SQL,B.Tech/B.E.,Full-Time,LinkedIn,2025-07-11,0,1,2025,7,Jul,2025-07,277,₹20–30L,Mid (3-6yrs)
JOB00143,Bi Developer,Hcl Technologies,Product,E-Commerce,Hyderabad,Mid Level (2-5 Yrs),2,5,1460000,Looker|Power BI|Tableau,DAX|SSRS|ETL|Data Modeling,BBA + Certification,Full-Time,Indeed,2025-08-23,0,1,2025,8,Aug,2025-08,234,₹10–15L,Mid (3-6yrs)
JOB00144,Data Engineer,Tiger Analytics,Consulting,Telecom,Bangalore,Entry Level (0-2 Yrs),0,2,800000,AWS|ETL Pipelines|Snowflake|Apache Spark,SQL|Python|BigQuery,M.Tech/M.E.,Full-Time,Naukri,2026-02-04,0,1,2026,2,Feb,2026-02,69,₹5–10L,Fresher (0-1yr)
JOB00145,Machine Learning Engineer,Zomato,FAANG/Big Tech,Edtech,Hyderabad,Mid Level (2-5 Yrs),2,5,1780000,PyTorch|Docker|Python,MLOps|Kubernetes,M.Sc (Statistics),Contract,LinkedIn,2026-01-29,0,1,2026,1,Jan,2026-01,75,₹15–20L,Mid (3-6yrs)
JOB00146,Research Scientist,Setu,Indian IT,Manufacturing,Mumbai,Entry Level (0-2 Yrs),0,2,1780000,Deep Learning|Research Papers|Publications,Python|Reinforcement Learning|PyTorch,M.Sc (Statistics),Full-Time,AngelList,2026-02-07,1,1,2026,2,Feb,2026-02,66,₹15–20L,Fresher (0-1yr)
JOB00147,Research Scientist,Tiger Analytics,Startups,Manufacturing,Bangalore,Entry Level (0-2 Yrs),0,2,2320000,Python|NLP|Publications|Deep Learning,Statistics|Mathematics,MBA,Full-Time,Glassdoor,2025-09-24,0,1,2025,9,Sep,2025-09,202,₹20–30L,Fresher (0-1yr)
JOB00148,Data Scientist,Adobe,Indian IT,Govtech,Mumbai,Senior Level (5-8 Yrs),5,8,2500000,Deep Learning|Scikit-learn|Python|R,PyTorch|SQL|TensorFlow,PhD,Full-Time,LinkedIn,2025-09-12,1,0,2025,9,Sep,2025-09,214,₹20–30L,Senior (6-10yrs)
JOB00149,Machine Learning Engineer,Darwinbox,Consulting,Bfsi,Mumbai,Mid Level (2-5 Yrs),2,5,1630000,Kubernetes|MLOps|Python,Model Deployment|Docker,PhD,Full-Time,Company Website,2026-03-16,1,1,2026,3,Mar,2026-03,29,₹15–20L,Mid (3-6yrs)
JOB00150,Business Analyst,Deloitte,Analytics Firms,It Services,Delhi Ncr,Entry Level (0-2 Yrs),0,2,680000,JIRA|Power BI|Process Mapping|Excel|Requirements Gathering,Agile|Visio|Stakeholder Management,BBA + Certification,Internship,Indeed,2026-03-31,0,1,2026,3,Mar,2026-03,14,₹5–10L,Fresher (0-1yr)
JOB00151,Research Scientist,Phonepe,Indian IT,Telecom,Bangalore,Senior Level (5-8 Yrs),5,8,1950000,Publications|PyTorch|Python,Statistics|Mathematics,BCA,Full-Time,Glassdoor,2026-04-14,0,0,2026,4,Apr,2026-04,0,₹15–20L,Senior (6-10yrs)
JOB00152,Computer Vision Engineer,Adobe,Indian IT,Healthtech,Delhi Ncr,Mid Level (2-5 Yrs),2,5,1140000,CNN|OpenCV|Deep Learning,Object Detection|NumPy|TensorFlow|Python,MCA,Contract,Instahyre,2025-10-24,0,1,2025,10,Oct,2025-10,172,₹10–15L,Mid (3-6yrs)
JOB00153,Quantitative Analyst,Bigbasket,Product,Manufacturing,Bangalore,Mid Level (2-5 Yrs),2,5,2090000,SQL|MATLAB|Statistics,R|Risk Analysis|Python,BBA + Certification,Full-Time,Indeed,2025-04-20,0,0,2025,4,Apr,2025-04,359,₹20–30L,Mid (3-6yrs)
JOB00154,Quantitative Analyst,Setu,FAANG/Big Tech,Edtech,Bangalore,Entry Level (0-2 Yrs),0,2,1580000,Excel|Statistics|R,MATLAB|Monte Carlo Simulation|SQL,BCA,Full-Time,Glassdoor,2025-08-29,0,1,2025,8,Aug,2025-08,228,₹15–20L,Fresher (0-1yr)
JOB00155,Data Analyst,Tiger Analytics,Startups,Real Estate,Chennai,Mid Level (2-5 Yrs),2,5,790000,Google Analytics|Statistics|Excel|Looker,Python|R|Power BI,B.Tech/B.E.,Full-Time,LinkedIn,2026-01-21,0,0,2026,1,Jan,2026-01,83,₹5–10L,Mid (3-6yrs)
JOB00156,Data Analyst,Infosys,Product,Healthtech,Mumbai,Entry Level (0-2 Yrs),0,2,720000,Looker|Data Visualization|SQL,Python|Statistics|Power BI,B.Tech/B.E.,Full-Time,Glassdoor,2025-06-08,0,1,2025,6,Jun,2025-06,310,₹5–10L,Fresher (0-1yr)
JOB00157,Business Analyst,Bridgei2I,FAANG/Big Tech,E-Commerce,Delhi Ncr,Senior Level (5-8 Yrs),5,8,850000,Agile|Process Mapping|Stakeholder Management,Excel|SQL,M.Sc (Data Science),Internship,Instahyre,2025-10-12,0,1,2025,10,Oct,2025-10,184,₹5–10L,Senior (6-10yrs)
JOB00158,Data Scientist,Microsoft,FAANG/Big Tech,Bfsi,Hyderabad,Entry Level (0-2 Yrs),0,2,840000,SQL|Machine Learning|NLP|Deep Learning,PyTorch|Statistics|R|Python,B.Sc (CS/IT),Full-Time,Company Website,2025-08-29,0,1,2025,8,Aug,2025-08,228,₹5–10L,Fresher (0-1yr)
JOB00159,Data Analyst,Nvidia,Product,Bfsi,Pune,Mid Level (2-5 Yrs),2,5,730000,Google Analytics|SQL|Statistics|Data Visualization|Python,R|Looker,M.Sc (Data Science),Full-Time,IIMJobs,2025-06-25,1,1,2025,6,Jun,2025-06,293,₹5–10L,Mid (3-6yrs)
JOB00160,Data Engineer,Idc,Product,Manufacturing,Bangalore,Lead/Principal (8+ Yrs),8,15,4820000,Apache Spark|Kafka|BigQuery|SQL,Python|dbt,BCA,Full-Time,AngelList,2026-03-05,0,1,2026,3,Mar,2026-03,40,₹30L+,Principal (10+yrs)
JOB00161,Nlp Engineer,Juspay,Startups,Telecom,Hyderabad,Entry Level (0-2 Yrs),0,2,870000,Named Entity Recognition|Text Classification|HuggingFace|Python,spaCy|BERT,M.Tech/M.E.,Full-Time,Naukri,2026-01-29,0,0,2026,1,Jan,2026-01,75,₹5–10L,Fresher (0-1yr)
JOB00162,Computer Vision Engineer,Accenture India,Indian IT,Logistics,Mumbai,Senior Level (5-8 Yrs),5,8,2550000,Image Segmentation|YOLO|Deep Learning,Python|TensorFlow|PyTorch,B.Sc (CS/IT),Full-Time,Glassdoor,2025-04-26,0,0,2025,4,Apr,2025-04,353,₹20–30L,Senior (6-10yrs)
JOB00163,Machine Learning Engineer,Cred,Indian IT,Gaming,Remote,Entry Level (0-2 Yrs),0,2,860000,GCP|Kubernetes|Docker|Feature Engineering,MLOps|AWS|Python|Model Deployment,MBA,Contract,Glassdoor,2025-08-31,1,0,2025,8,Aug,2025-08,226,₹5–10L,Fresher (0-1yr)
JOB00164,Data Engineer,Mphasis,Product,Logistics,Hyderabad,Entry Level (0-2 Yrs),0,2,1380000,Python|Apache Spark|Kafka|dbt|SQL,Airflow|AWS|ETL Pipelines|BigQuery,BCA,Full-Time,Glassdoor,2026-03-20,0,1,2026,3,Mar,2026-03,25,₹10–15L,Fresher (0-1yr)
JOB00165,Business Analyst,Nvidia,FAANG/Big Tech,Gaming,Mumbai,Entry Level (0-2 Yrs),0,2,440000,Process Mapping|JIRA|Visio|Excel,Tableau|SQL|Stakeholder Management|Agile,BBA + Certification,Full-Time,Company Website,2025-09-29,0,1,2025,9,Sep,2025-09,197,₹0–5L,Fresher (0-1yr)
JOB00166,Data Scientist,Google,Product,Bfsi,Hyderabad,Mid Level (2-5 Yrs),2,5,890000,Python|PyTorch|SQL,Scikit-learn|Statistics|Deep Learning|NLP,M.Sc (Data Science),Full-Time,Instahyre,2025-10-04,0,1,2025,10,Oct,2025-10,192,₹5–10L,Mid (3-6yrs)
JOB00167,Business Analyst,Nvidia,Analytics Firms,Govtech,Mumbai,Mid Level (2-5 Yrs),2,5,790000,Excel|Stakeholder Management|Visio|Power BI,Requirements Gathering|Process Mapping|Agile,M.Sc (Data Science),Full-Time,Indeed,2025-12-02,0,1,2025,12,Dec,2025-12,133,₹5–10L,Mid (3-6yrs)
JOB00168,Data Analyst,Bain,Analytics Firms,Telecom,Delhi Ncr,Senior Level (5-8 Yrs),5,8,1410000,Data Visualization|Python|Google Analytics|Tableau|Statistics,R|SQL,BCA,Full-Time,Company Website,2025-06-20,0,1,2025,6,Jun,2025-06,298,₹10–15L,Senior (6-10yrs)
JOB00170,Ai Engineer,Ltimindtree,Indian IT,Saas,Bangalore,Senior Level (5-8 Yrs),5,8,4050000,NLP|LLMs|OpenAI API|Fine-tuning,Vector Databases|Python,MBA,Full-Time,Indeed,2025-05-01,0,1,2025,5,May,2025-05,348,₹30L+,Senior (6-10yrs)
JOB00171,Ai Engineer,Lenskart,FAANG/Big Tech,Saas,Bangalore,Mid Level (2-5 Yrs),2,5,2720000,OpenAI API|Vector Databases|LangChain,Prompt Engineering|Fine-tuning,BCA,Full-Time,Indeed,2026-03-16,0,0,2026,3,Mar,2026-03,29,₹20–30L,Mid (3-6yrs)
JOB00172,Data Analyst,Crayon Data,Indian IT,Media & Entertainment,Hyderabad,Mid Level (2-5 Yrs),2,5,780000,Google Analytics|Tableau|R,SQL|Power BI,B.Tech/B.E.,Full-Time,Company Website,2025-07-17,0,1,2025,7,Jul,2025-07,271,₹5–10L,Mid (3-6yrs)
JOB00173,Data Analyst,Meesho,Indian IT,Edtech,Bangalore,Mid Level (2-5 Yrs),2,5,430000,Google Analytics|Looker|R|Tableau,Data Visualization|Excel|Power BI,MCA,Contract,LinkedIn,2025-08-07,0,1,2025,8,Aug,2025-08,250,₹0–5L,Mid (3-6yrs)
JOB00174,Data Analyst,Meesho,Consulting,Fintech,Bangalore,Senior Level (5-8 Yrs),5,8,1450000,Python|Google Analytics|SQL,Statistics|Excel|Data Visualization,M.Tech/M.E.,Contract,Instahyre,2025-05-15,0,1,2025,5,May,2025-05,334,₹10–15L,Senior (6-10yrs)
JOB00175,Ai Engineer,Musigma,Startups,Telecom,Hyderabad,Entry Level (0-2 Yrs),0,2,1510000,RAG|LangChain|FastAPI|OpenAI API|Python,NLP|LLMs|Prompt Engineering|Fine-tuning,BCA,Full-Time,Company Website,2026-02-19,0,1,2026,2,Feb,2026-02,54,₹15–20L,Fresher (0-1yr)
JOB00176,Data Analyst,Lenskart,Analytics Firms,Bfsi,Hyderabad,Mid Level (2-5 Yrs),2,5,400000,Excel|Data Visualization|Power BI|SQL|Python,Tableau|Looker,M.Sc (Data Science),Full-Time,Instahyre,2025-12-04,0,0,2025,12,Dec,2025-12,131,₹0–5L,Mid (3-6yrs)
